1,1,156,35
1,1,157,30
1,1,158,27
1,1,159,26
1,1,160,16
1,1,161,21
1,1,162,13
1,1,163,25
1,1,164,30
1,1,165,30
1,1,166,29
1,1,167,32
1,1,168,31
1,1,169,31
1,1,170,24
1,1,171,22
1,1,172,27
1,1,173,18
1,1,174,15
1,1,175,10
1,1,176,11
1,1,177,16
1,1,178,12
1,1,179,22
1,1,180,25
1,1,181,24
1,1,182,21
1,1,183,17
1,1,184,17
1,1,185,4
1,1,186,8
1,1,187,2
1,1,188,0
1,1,189,4
1,1,190,10
1,1,191,15
1,1,192,10
1,1,193,6
1,1,194,12
1,1,195,9
1,1,196,12
1,1,197,11
1,1,198,9
1,1,199,10
1,1,200,14
1,1,201,11
1,1,202,7
1,1,203,6
1,1,204,15
1,1,205,19
1,1,206,5
1,1,207,18
1,1,208,20
1,1,209,25
1,1,210,24
1,1,211,25
1,1,212,20
1,1,213,17
1,1,214,14
1,1,215,18
1,1,216,10
1,1,217,14
1,1,218,11
1,1,219,10
1,1,220,14
1,1,221,5
1,1,222,12
1,1,223,12
1,1,224,16
1,1,225,11
1,1,226,12
1,1,227,13
1,1,228,8
1,1,229,7
1,1,230,3
1,1,231,5
1,1,232,2
1,1,233,-1
1,1,234,1
1,1,235,0
1,1,236,6
1,1,237,5
1,1,238,6
1,1,239,10
1,1,240,6
1,1,241,0
1,1,242,-5
1,1,243,-5
1,1,244,-3
1,1,245,-6
1,1,246,-12
1,1,247,-6
1,1,248,-3
1,1,249,1
1,1,250,-1
1,1,251,-1
1,1,252,11
1,1,253,7
1,1,254,-1
1,1,255,1
1,1,256,-3
1,1,257,-2
1,1,258,8
1,1,259,8
1,1,260,4
1,1,261,-1
1,1,262,0
1,1,263,-6
1,1,264,1
1,1,265,-9
1,1,266,-10
1,1,267,-11
1,1,268,-18
1,1,269,-19
1,1,270,-10
1,1,271,-1
1,1,272,-10
1,1,273,4
1,1,274,1
1,1,275,2
1,1,276,3
1,1,277,5
1,1,278,6
1,1,279,9
1,1,280,0
1,1,281,-1
1,1,282,3
1,1,283,4
1,1,284,3
1,1,285,8
1,1,286,6
1,1,287,-1
1,1,288,0
1,1,289,1
1,1,290,-4
1,1,291,-7
1,1,292,-1
1,1,293,1
1,1,294,6
1,1,295,8
1,1,296,2
1,1,297,5
1,1,298,15
1,1,299,10
1,1,300,12
1,1,301,4
1,1,302,0
1,1,303,-4
1,1,304,3
1,1,305,5
1,1,306,13
1,1,307,9
1,1,308,9
1,1,309,9
1,1,310,12
1,1,311,4
1,1,312,-1
1,1,313,-6
1,1,314,-1
1,1,315,6
1,1,316,3
1,1,317,1
1,1,318,4
1,1,319,2
1,1,320,12
1,1,321,20
1,1,322,14
1,1,323,12
1,1,324,17
1,1,325,6
1,1,326,-3
1,1,327,7
1,1,328,13
1,1,329,5
1,1,330,6
1,1,331,9
1,1,332,4
1,1,333,-2
1,1,334,-5
1,1,335,4
1,1,336,7
1,1,337,-1
1,1,338,3
1,1,339,9
1,1,340,6
1,1,341,4
1,1,342,7
1,1,343,0
1,1,344,0
1,1,345,-8
1,1,346,-8
1,1,347,-7
1,1,348,-7
1,1,349,1
1,1,350,-5
1,1,351,0
1,1,352,-4
1,1,353,1
1,1,354,-6
1,1,355,1
1,1,356,-8
1,1,357,-3
1,1,358,-5
1,1,359,-7
1,1,360,-12
1,1,361,-3
1,1,362,-16
1,1,363,-17
1,1,364,-15
1,1,365,-9
1,1,366,-10
1,1,367,-11
1,1,368,-8
1,1,369,-6
1,1,370,-5
1,1,371,-10
1,1,372,-11
1,1,373,-6
1,1,374,-9
1,1,375,-15
1,1,376,-21
1,1,377,-17
1,1,378,-18
1,1,379,-15
1,1,380,-14
1,1,381,-10
1,1,382,-9
1,1,383,-6
1,1,384,-5
1,1,385,-5
1,1,386,-1
1,1,387,1
1,1,388,-2
1,1,389,-2
1,1,390,-6
1,1,391,-5
1,1,392,0
1,1,393,1
1,1,394,-1
1,1,395,-4
1,1,396,-2
1,1,397,-6
1,1,398,-1
1,1,399,-7
1,1,400,-7
1,1,401,-5
1,1,402,-14
1,1,403,-10
1,1,404,-9
1,1,405,-5
1,1,406,-8
1,1,407,-6
1,1,408,-3
1,1,409,-2
1,1,410,-9
1,1,411,3
1,1,412,2
1,1,413,-6
1,1,414,-1
1,1,415,-1
1,1,416,7
1,1,417,9
1,1,418,11
1,1,419,5
1,1,420,10
1,1,421,6
1,1,422,9
1,1,423,12
1,1,424,9
1,1,425,10
1,1,426,5
1,1,427,14
1,1,428,11
1,1,429,18
1,1,430,13
1,1,431,9
1,1,432,12
1,1,433,22
1,1,434,15
1,1,435,22
1,1,436,12
1,1,437,12
1,1,438,1
1,1,439,10
1,1,440,13
1,1,441,18
1,1,442,12
1,1,443,11
1,1,444,2
1,1,445,-2
1,1,446,-4
1,1,447,1
1,1,448,4
1,1,449,8
1,1,450,12
1,1,451,4
1,1,452,5
1,1,453,10
1,1,454,9
1,1,455,3
1,1,456,6
1,1,457,9
1,1,458,8
1,1,459,9
1,1,460,10
1,1,461,3
1,1,462,4
1,1,463,7
1,1,464,10
1,1,465,10
1,1,466,11
1,1,467,0
1,1,468,7
1,1,469,12
1,1,470,12
1,1,471,15
1,1,472,16
1,1,473,17
1,1,474,14
1,1,475,7
1,1,476,2
1,1,477,7
1,1,478,6
1,1,479,6
1,1,480,6
1,1,481,7
1,1,482,1
1,1,483,-4
1,1,484,-6
1,1,485,-3
1,1,486,-6
1,1,487,-6
1,1,488,-22
1,1,489,-21
1,1,490,-19
1,1,491,-15
1,1,492,-14
1,1,493,-9
1,1,494,-11
1,1,495,-9
1,1,496,-10
1,1,497,-11
1,1,498,-14
1,1,499,-14
1,1,500,-14
1,1,501,-17
1,1,502,-19
1,1,503,-14
1,1,504,-19
1,1,505,-15
1,1,506,-19
1,1,507,-4
1,1,508,-6
1,1,509,-4
1,1,510,-1
1,1,511,-7
1,1,512,-1
1,1,513,0
1,1,514,-2
1,1,515,-5
1,1,516,-16
1,1,517,-10
1,1,518,-4
1,1,519,-8
1,1,520,-12
1,1,521,-11
1,1,522,-4
1,1,523,-7
1,1,524,-2
1,1,525,-6
1,1,526,-2
1,1,527,-17
1,1,528,-7
1,1,529,-10
1,1,530,-6
1,1,531,2
1,1,532,7
1,1,533,2
1,1,534,6
1,1,535,9
1,1,536,8
1,1,537,14
1,1,538,8
1,1,539,9
1,1,540,3
1,1,541,3
1,1,542,0
1,1,543,4
1,1,544,0
1,1,545,2
1,1,546,5
1,1,547,5
1,1,548,8
1,1,549,13
1,1,550,11
1,1,551,7
1,1,552,13
1,1,553,14
1,1,554,10
1,1,555,11
1,1,556,13
1,1,557,-1
1,1,558,8
1,1,559,-3
1,1,560,-2
1,1,561,4
1,1,562,8
1,1,563,-2
1,1,564,9
1,1,565,10
1,1,566,17
1,1,567,13
1,1,568,14
1,1,569,8
1,1,570,8
1,1,571,10
1,1,572,6
1,1,573,-5
1,1,574,-6
1,1,575,-8
1,1,576,-10
1,1,577,-5
1,1,578,-4
1,1,579,-3
1,1,580,-10
1,1,581,-5
1,1,582,-9
1,1,583,-4
1,1,584,-3
1,1,585,4
1,1,586,-2
1,1,587,-12
1,1,588,-11
1,1,589,-12
1,1,590,-16
1,1,591,-16
1,1,592,-14
1,1,593,-21
1,1,594,-12
1,1,595,-14
1,1,596,-16
1,1,597,-15
1,1,598,-16
1,1,599,-21
1,1,600,-21
1,1,601,-13
1,1,602,-13
1,1,603,-16
1,1,604,-16
1,1,605,-16
1,1,606,-16
1,1,607,-20
1,1,608,-20
1,1,609,-16
1,1,610,-19
1,1,611,-27
1,1,612,-24
1,1,613,-27
1,1,614,-20
1,1,615,-18
1,1,616,-23
1,1,617,-24
1,1,618,-18
1,1,619,-19
1,1,620,-20
1,1,621,-16
1,1,622,-6
1,1,623,-1
1,1,624,0
1,1,625,-1
1,1,626,-6
1,1,627,-8
1,1,628,-6
1,1,629,-1
1,1,630,-2
1,1,631,-21
1,1,632,-20
1,1,633,-18
1,1,634,-18
1,1,635,-23
1,1,636,-22
1,1,637,-24
1,1,638,-19
1,1,639,-23
1,1,640,-16
1,1,641,-18
1,1,642,-20
1,1,643,-21
1,1,644,-21
1,1,645,-20
1,1,646,-21
1,1,647,-16
1,1,648,-21
1,1,649,-21
1,1,650,-25
1,1,651,-24
1,1,652,-9
1,1,653,-9
1,1,654,-15
1,1,655,-13
1,1,656,-11
1,1,657,-10
1,1,658,-4
1,1,659,-6
1,1,660,-4
1,1,661,-7
1,1,662,-14
1,1,663,-9
1,1,664,-9
1,1,665,-3
1,1,666,-11
1,1,667,-15
1,1,668,-16
1,1,669,-10
1,1,670,-8
1,1,671,-10
1,1,672,-13
1,1,673,-4
1,1,674,-4
1,1,675,-5
1,1,676,-19
1,1,677,-9
1,1,678,-12
1,1,679,-14
1,1,680,-12
1,1,681,-16
1,1,682,-18
1,1,683,-13
1,1,684,-14
1,1,685,-14
1,1,686,-13
1,1,687,-17
1,1,688,-19
1,1,689,-11
1,1,690,-19
1,1,691,-20
1,1,692,-24
1,1,693,-22
1,1,694,-22
1,1,695,-23
1,1,696,-18
1,1,697,-18
1,1,698,-12
1,1,699,-14
1,1,700,-10
1,1,701,-9
1,1,702,-11
1,1,703,-8
1,1,704,-6
1,1,705,-7
1,1,706,-7
1,1,707,-5
1,1,708,-4
1,1,709,-9
1,1,710,-12
1,1,711,-13
1,1,712,-20
1,1,713,-20
1,1,714,-24
1,1,715,-37
1,1,716,-37
1,1,717,-41
1,1,718,-41
1,1,719,-36
1,1,720,-40
1,1,721,-40
1,1,722,-35
1,1,723,-22
1,1,724,-24
1,1,725,-33
1,1,726,-35
1,1,727,-30
1,1,728,-27
1,1,729,-25
1,1,730,-26
1,1,731,-27
1,1,732,-20
1,1,733,-25
1,1,734,-24
1,1,735,-26
1,1,736,-28
1,1,737,-27
1,1,738,-28
1,1,739,-30
1,1,740,-24
1,1,741,-30
1,1,742,-27
1,1,743,-29
1,1,744,-37
1,1,745,-27
1,1,746,-34
1,1,747,-30
1,1,748,-27
1,1,749,-16
1,1,750,-17
1,1,751,-22
1,1,752,-22
1,1,753,-28
1,1,754,-29
1,1,755,-29
1,1,756,-28
1,1,757,-23
1,1,758,-29
1,1,759,-29
1,1,760,-19
1,1,761,-16
1,1,762,-18
1,1,763,-20
1,1,764,-14
1,1,765,-15
1,1,766,-21
1,1,767,-22
1,1,768,-21
1,1,769,-17
1,1,770,-20
1,1,771,-15
1,1,772,-18
1,1,773,-19
1,1,774,-24
1,1,775,-26
1,1,776,-25
1,1,777,-25
1,1,778,-28
1,1,779,-27
1,1,780,-32
1,1,781,-31
1,1,782,-26
1,1,783,-26
1,1,784,-24
1,1,785,-22
1,1,786,-34
1,1,787,-26
1,1,788,-32
1,1,789,-35
1,1,790,-33
1,1,791,-27
1,1,792,-19
1,1,793,-21
1,1,794,-27
1,1,795,-32
1,1,796,-28
1,1,797,-30
1,1,798,-31
1,1,799,-24
1,1,800,-27
1,1,801,-26
1,1,802,-32
1,1,803,-29
1,1,804,-24
1,1,805,-24
1,1,806,-22
1,1,807,-17
1,1,808,-22
1,1,809,-18
1,1,810,-24
1,1,811,-24
1,1,812,-25
1,1,813,-16
1,1,814,-22
1,1,815,-21
1,1,816,-29
1,1,817,-23
1,1,818,-19
1,1,819,-19
1,1,820,-27
1,1,821,-28
1,1,822,-38
1,1,823,-36
1,1,824,-33
1,1,825,-34
1,1,826,-32
1,1,827,-26
1,1,828,-16
1,1,829,-18
1,1,830,-20
1,1,831,-22
1,1,832,-24
1,1,833,-22
1,1,834,-22
1,1,835,-20
1,1,836,-23
1,1,837,-22
1,1,838,-25
1,1,839,-16
1,1,840,-18
1,1,841,-13
1,1,842,-16
1,1,843,-13
1,1,844,-20
1,1,845,-10
1,1,846,-10
1,1,847,-6
1,1,848,-7
1,1,849,-10
1,1,850,-9
1,1,851,-6
1,1,852,-2
1,1,853,-5
1,1,854,3
1,1,855,-4
1,1,856,-4
1,1,857,-2
1,1,858,-3
1,1,859,-5
1,1,860,-7
1,1,861,-6
1,1,862,-11
1,1,863,-13
1,1,864,-8
1,1,865,0
1,1,866,2
1,1,867,3
1,1,868,2
1,1,869,2
1,1,870,2
1,1,871,0
1,1,872,0
1,1,873,2
1,1,874,-3
1,1,875,-5
1,1,876,-5
1,1,877,-7
1,1,878,-5
1,1,879,-2
1,1,880,-2
1,1,881,-5
1,1,882,-6
1,1,883,-3
1,1,884,0
1,1,885,0
1,1,886,10
1,1,887,7
1,1,888,2
1,1,889,2
1,1,890,-3
1,1,891,-4
1,1,892,-9
1,1,893,1
1,1,894,1
1,1,895,4
1,1,896,6
1,1,897,0
1,1,898,2
1,1,899,-3
1,1,900,-1
1,1,901,-4
1,1,902,0
1,1,903,-1
1,1,904,3
1,1,905,1
1,1,906,2
1,1,907,-4
1,1,908,-4
1,1,909,-1
1,1,910,2
1,1,911,1
1,1,912,0
1,1,913,2
1,1,914,6
1,1,915,5
1,1,916,4
1,1,917,10
1,1,918,14
1,1,919,7
1,1,920,15
1,1,921,16
1,1,922,13
1,1,923,10
1,1,924,8
1,1,925,15
1,1,926,12
1,1,927,11
1,1,928,7
1,1,929,2
1,1,930,-3
1,1,931,-2
1,1,932,-6
1,1,933,-6
1,1,934,-6
1,1,935,1
1,1,936,8
1,1,937,18
1,1,938,19
1,1,939,22
1,1,940,19
1,1,941,15
1,1,942,10
1,1,943,18
1,1,944,21
1,1,945,25
1,1,946,29
1,1,947,37
1,1,948,37
1,1,949,45
1,1,950,43
1,1,951,34
1,1,952,33
1,1,953,32
1,1,954,37
1,1,955,37
1,1,956,31
1,1,957,26
1,1,958,23
1,1,959,20
1,1,960,21
1,1,961,12
1,1,962,11
1,1,963,9
1,1,964,11
1,1,965,11
1,1,966,14
1,1,967,12
1,1,968,13
1,1,969,14
1,1,970,11
1,1,971,10
1,1,972,11
1,1,973,10
1,1,974,6
1,1,975,4
1,1,976,12
1,1,977,6
1,1,978,3
1,1,979,2
1,1,980,2
1,1,981,0
1,1,982,6
1,1,983,6
1,1,984,7
1,1,985,1
1,1,986,2
1,1,987,2
1,1,988,3
1,1,989,5
1,1,990,-5
1,1,991,5
1,1,992,5
1,1,993,9
1,1,994,8
1,1,995,8
1,1,996,10
1,1,997,9
1,1,998,1
1,1,999,8
1,1,1000,8
1,1,1001,2
1,1,1002,1
1,1,1003,5
1,1,1004,3
1,1,1005,3
1,1,1006,2
1,1,1007,8
1,1,1008,5
1,1,1009,11
1,1,1010,15
1,1,1011,23
1,1,1012,23
1,1,1013,27
1,1,1014,30
1,1,1015,22
1,1,1016,20
1,1,1017,25
1,1,1018,26
1,1,1019,20
1,1,1020,18
1,1,1021,23
1,1,1022,20
1,1,1023,10
1,2,1,5
1,2,2,7
1,2,3,9
1,2,4,7
1,2,5,15
1,2,6,3
1,2,7,5
1,2,8,0
1,2,9,10
1,2,10,1
1,2,11,5
1,2,12,3
1,2,13,6
1,2,14,9
1,2,15,15
1,2,16,16
1,2,17,17
1,2,18,12
1,2,19,8
1,2,20,8
1,2,21,13
1,2,22,18
1,2,23,17
1,2,24,19
1,2,25,27
1,2,26,30
1,2,27,24
1,2,28,19
1,2,29,20
1,2,30,18
1,2,31,11
1,2,32,11
1,2,33,5
1,2,34,7
1,2,35,-8
1,2,36,-1
1,2,37,-9
1,2,38,-1
1,2,39,-4
1,2,40,-8
1,2,41,-13
1,2,42,-5
1,2,43,-9
1,2,44,3
1,2,45,-1
1,2,46,-4
1,2,47,10
1,2,48,8
1,2,49,2
1,2,50,10
1,2,51,-2
1,2,52,3
1,2,53,6
1,2,54,7
1,2,55,9
1,2,56,5
1,2,57,10
1,2,58,-2
1,2,59,-4
1,2,60,-3
1,2,61,-5
1,2,62,-12
1,2,63,-11
1,2,64,-11
1,2,65,2
1,2,66,-8
1,2,67,-12
1,2,68,-11
1,2,69,-1
1,2,70,-5
1,2,71,7
1,2,72,-7
1,2,73,5
1,2,74,-1
1,2,75,-2
1,2,76,-5
1,2,77,-4
1,2,78,-13
1,2,79,-21
1,2,80,-21
1,2,81,-21
1,2,82,-23
1,2,83,-21
1,2,84,-17
1,2,85,-10
1,2,86,-19
1,2,87,-19
1,2,88,-21
1,2,89,-20
1,2,90,-19
1,2,91,-14
1,2,92,-22
1,2,93,-22
1,2,94,-12
1,2,95,-26
1,2,96,-29
1,2,97,-29
1,2,98,-29
1,2,99,-28
1,2,100,-22
1,2,101,-35
1,2,102,-26
1,2,103,-26
1,2,104,-19
1,2,105,-29
1,2,106,-22
1,2,107,-32
1,2,108,-30
1,2,109,-29
1,2,110,-32
1,2,111,-44
1,2,112,-36
1,2,113,-34
1,2,114,-35
1,2,115,-28
1,2,116,-24
1,2,117,-25
1,2,118,-32
1,2,119,-31
1,2,120,-32
1,2,121,-36
1,2,122,-33
1,2,123,-24
1,2,124,-24
1,2,125,-14
1,2,126,-16
1,2,127,-12
1,2,128,-15
1,2,129,-11
1,2,130,-5
1,2,131,-5
1,2,132,-13
1,2,133,-2
1,2,134,-5
1,2,135,0
1,2,136,-5
1,2,137,2
1,2,138,0
1,2,139,3
1,2,140,-2
1,2,141,-10
1,2,142,-17
1,2,143,-19
1,2,144,-26
1,2,145,-21
1,2,146,-27
1,2,147,-21
1,2,148,-28
1,2,149,-21
1,2,150,-24
1,2,151,-28
1,2,152,-31
1,2,153,-26
1,2,154,-29
1,2,155,-29
1,2,156,-27
1,2,157,-31
1,2,158,-20
1,2,159,-29
1,2,160,-18
1,2,161,-27
1,2,162,-19
1,2,163,-21
1,2,164,-27
1,2,165,-34
1,2,166,-36
1,2,167,-37
1,2,168,-35
1,2,169,-41
1,2,170,-39
1,2,171,-39
1,2,172,-34
1,2,173,-22
1,2,174,-17
1,2,175,-15
1,2,176,-13
1,2,177,-13
1,2,178,-20
1,2,179,-20
1,2,180,-14
1,2,181,-19
1,2,182,-21
1,2,183,-30
1,2,184,-26
1,2,185,-18
1,2,186,-23
1,2,187,-29
1,2,188,-28
1,2,189,-32
1,2,190,-40
1,2,191,-28
1,2,192,-33
1,2,193,-22
1,2,194,-26
1,2,195,-18
1,2,196,-22
1,2,197,-25
1,2,198,-26
1,2,199,-17
1,2,200,-24
1,2,201,-18
1,2,202,-25
1,2,203,-26
1,2,204,-31
1,2,205,-26
1,2,206,-33
1,2,207,-31
1,2,208,-29
1,2,209,-30
1,2,210,-18
1,2,211,-20
1,2,212,-13
1,2,213,-8
1,2,214,-3
1,2,215,-8
1,2,216,-3
1,2,217,1
1,2,218,7
1,2,219,0
1,2,220,-3
1,2,221,5
1,2,222,3
1,2,223,1
1,2,224,7
1,2,225,6
1,2,226,6
1,2,227,1
1,2,228,-3
1,2,229,-11
1,2,230,4
1,2,231,0
1,2,232,6
1,2,233,-2
1,2,234,1
1,2,235,-1
1,2,236,19
1,2,237,14
1,2,238,12
1,2,239,10
1,2,240,5
1,2,241,4
1,2,242,7
1,2,243,3
1,2,244,6
1,2,245,13
1,2,246,10
1,2,247,14
1,2,248,15
1,2,249,11
1,2,250,10
1,2,251,23
1,2,252,18
1,2,253,16
1,2,254,14
1,2,255,19
1,2,256,30
1,2,257,35
1,2,258,26
1,2,259,35
1,2,260,25
1,2,261,38
1,2,262,32
1,2,263,33
1,2,264,27
1,2,265,36
1,2,266,28
1,2,267,35
1,2,268,28
1,2,269,28
1,2,270,21
1,2,271,17
1,2,272,14
1,2,273,11
1,2,274,14
1,2,275,19
1,2,276,21
1,2,277,23
1,2,278,19
1,2,279,14
1,2,280,25
1,2,281,20
1,2,282,12
1,2,283,16
1,2,284,10
1,2,285,8
1,2,286,12
1,2,287,4
1,2,288,13
1,2,289,7
1,2,290,17
1,2,291,9
1,2,292,9
1,2,293,7
1,2,294,22
1,2,295,21
1,2,296,22
1,2,297,16
1,2,298,25
1,2,299,34
1,2,300,35
1,2,301,21
1,2,302,30
1,2,303,30
1,2,304,31
1,2,305,30
1,2,306,35
1,2,307,35
1,2,308,35
1,2,309,31
1,2,310,35
1,2,311,31
1,2,312,22
1,2,313,17
1,2,314,21
1,2,315,29
1,2,316,22
1,2,317,31
1,2,318,32
1,2,319,40
1,2,320,33
1,2,321,37
1,2,322,35
1,2,323,37
1,2,324,36
1,2,325,44
1,2,326,41
1,2,327,40
1,2,328,31
1,2,329,36
1,2,330,27
1,2,331,29
1,2,332,24
1,2,333,33
1,2,334,30
1,2,335,25
1,2,336,20
1,2,337,21
1,2,338,22
1,2,339,26
1,2,340,24
1,2,341,23
1,2,342,18
1,2,343,23
1,2,344,32
1,2,345,31
1,2,346,29
1,2,347,20
1,2,348,31
1,2,349,22
1,2,350,26
1,2,351,23
1,2,352,23
1,2,353,30
1,2,354,33
1,2,355,22
1,2,356,21
1,2,357,9
1,2,358,22
1,2,359,17
1,2,360,19
1,2,361,16
1,2,362,26
1,2,363,21
1,2,364,19
1,2,365,16
1,2,366,27
1,2,367,24
1,2,368,22
1,2,369,18
1,2,370,27
1,2,371,26
1,2,372,28
1,2,373,19
1,2,374,18
1,2,375,25
1,2,376,23
1,2,377,17
1,2,378,17
1,2,379,16
1,2,380,16
1,2,381,17
1,2,382,8
1,2,383,13
1,2,384,11
1,2,385,8
1,2,386,0
1,2,387,1
1,2,388,1
1,2,389,11
1,2,390,10
1,2,391,16
1,2,392,3
1,2,393,6
1,2,394,11
1,2,395,24
1,2,396,13
1,2,397,9
1,2,398,-2
1,2,399,2
1,2,400,-4
1,2,401,-1
1,2,402,3
1,2,403,12
1,2,404,13
1,2,405,13
1,2,406,8
1,2,407,12
1,2,408,13
1,2,409,8
1,2,410,11
1,2,411,12
1,2,412,9
1,2,413,8
1,2,414,9
1,2,415,3
1,2,416,14
1,2,417,19
1,2,418,20
1,2,419,22
1,2,420,29
1,2,421,16
1,2,422,15
1,2,423,12
1,2,424,13
1,2,425,13
1,2,426,19
1,2,427,16
1,2,428,20
1,2,429,25
1,2,430,30
1,2,431,19
1,2,432,18
1,2,433,20
1,2,434,29
1,2,435,30
1,2,436,22
1,2,437,19
1,2,438,7
1,2,439,8
1,2,440,6
1,2,441,13
1,2,442,10
1,2,443,13
1,2,444,-2
1,2,445,-4
1,2,446,-6
1,2,447,-18
1,2,448,-17
1,2,449,-13
1,2,450,-11
1,2,451,-14
1,2,452,-13
1,2,453,-11
1,2,454,-20
1,2,455,-21
1,2,456,-16
1,2,457,-12
1,2,458,-13
1,2,459,-7
1,2,460,-5
1,2,461,-7
1,2,462,-10
1,2,463,-1
1,2,464,-6
1,2,465,-3
1,2,466,0
1,2,467,-7
1,2,468,-5
1,2,469,-11
1,2,470,-8
1,2,471,-15
1,2,472,-1
1,2,473,-11
1,2,474,-11
1,2,475,-9
1,2,476,-2
1,2,477,-7
1,2,478,-5
1,2,479,-6
1,2,480,-10
1,2,481,-19
1,2,482,-22
1,2,483,-16
1,2,484,-14
1,2,485,-21
1,2,486,-18
1,2,487,-16
1,2,488,-9
1,2,489,-15
1,2,490,-15
1,2,491,-16
1,2,492,-13
1,2,493,-19
1,2,494,-18
1,2,495,-21
1,2,496,-15
1,2,497,-19
1,2,498,-16
1,2,499,-23
1,2,500,-21
1,2,501,-22
1,2,502,-26
1,2,503,-24
1,2,504,-27
1,2,505,-27
1,2,506,-27
1,2,507,-28
1,2,508,-35
1,2,509,-33
1,2,510,-30
1,2,511,-28
1,2,512,-32
1,2,513,-25
1,2,514,-24
1,2,515,-15
1,2,516,-20
1,2,517,-20
1,2,518,-24
1,2,519,-8
1,2,520,-22
1,2,521,-27
1,2,522,-20
1,2,523,-7
1,2,524,-4
1,2,525,0
1,2,526,-10
1,2,527,5
1,2,528,2
1,2,529,6
1,2,530,8
1,2,531,7
1,2,532,-5
1,2,533,-6
1,2,534,2
1,2,535,-3
1,2,536,-3
1,2,537,-3
1,2,538,-2
1,2,539,-5
1,2,540,-8
1,2,541,4
1,2,542,8
1,2,543,-1
1,2,544,9
1,2,545,-3
1,2,546,0
1,2,547,-8
1,2,548,-2
1,2,549,-1
1,2,550,-2
1,2,551,-4
1,2,552,0
1,2,553,-5
1,2,554,-1
1,2,555,-2
1,2,556,2
1,2,557,-4
1,2,558,4
1,2,559,-5
1,2,560,5
1,2,561,-3
1,2,562,5
1,2,563,0
1,2,564,1
1,2,565,-2
1,2,566,1
1,2,567,-7
1,2,568,-5
1,2,569,-4
1,2,570,-2
1,2,571,2
1,2,572,0
1,2,573,-5
1,2,574,-5
1,2,575,-1
1,2,576,-9
1,2,577,-3
1,2,578,-5
1,2,579,-2
1,2,580,-5
1,2,581,0
1,2,582,-5
1,2,583,-2
1,2,584,-6
1,2,585,8
1,2,586,2
1,2,587,6
1,2,588,1
1,2,589,5
1,2,590,-2
1,2,591,2
1,2,592,-5
1,2,593,2
1,2,594,-4
1,2,595,1
1,2,596,-4
1,2,597,-5
1,2,598,1
1,2,599,3
1,2,600,-4
1,2,601,-11
1,2,602,-5
1,2,603,-11
1,2,604,-10
1,2,605,-6
1,2,606,-8
1,2,607,1
1,2,608,7
1,2,609,2
1,2,610,4
1,2,611,0
1,2,612,-1
1,2,613,-12
1,2,614,-11
1,2,615,-5
1,2,616,-2
1,2,617,-14
1,2,618,-16
1,2,619,-19
1,2,620,-6
1,2,621,-2
1,2,622,-4
1,2,623,-13
1,2,624,-7
1,2,625,-11
